Country,Variable,YEA,Unit,Value
Danimarca,"Environmentally related taxes, % GDP",2006,Percentage,4.81
Danimarca,"Environmentally related taxes, % GDP",2007,Percentage,4.85
Danimarca,"Environmentally related taxes, % GDP",2008,Percentage,4.32
Danimarca,"Environmentally related taxes, % GDP",2009,Percentage,4.08
Danimarca,"Environmentally related taxes, % GDP",2010,Percentage,4.12
Danimarca,"Environmentally related taxes, % GDP",2011,Percentage,4.14
Danimarca,"Environmentally related taxes, % GDP",2012,Percentage,4.04
Danimarca,"Environmentally related taxes, % GDP",2013,Percentage,4.05
Danimarca,"Environmentally related taxes, % GDP",2014,Percentage,4.01
Danimarca,"Environmentally related taxes, % GDP",2015,Percentage,3.99
Danimarca,"Environmentally related taxes, % GDP",2016,Percentage,3.91
Danimarca,"Environmentally related taxes, % GDP",2017,Percentage,3.66
Danimarca,"Environmentally related taxes, % GDP",2018,Percentage,3.62
Danimarca,Real GDP per capita,1995,US Dollar,39928.86
Danimarca,Real GDP per capita,1996,US Dollar,40824.13
Danimarca,Real GDP per capita,1997,US Dollar,41974.13
Danimarca,Real GDP per capita,1998,US Dollar,42766.92
Danimarca,Real GDP per capita,1999,US Dollar,43880.3
Danimarca,Real GDP per capita,2000,US Dollar,45368.92
Danimarca,Real GDP per capita,2001,US Dollar,45590.86
Danimarca,Real GDP per capita,2002,US Dollar,45640.05
Danimarca,Real GDP per capita,2003,US Dollar,45708.2
Danimarca,Real GDP per capita,2004,US Dollar,46806.14
Danimarca,Real GDP per capita,2005,US Dollar,47768.93
Danimarca,Real GDP per capita,2006,US Dollar,49468.34
Danimarca,Real GDP per capita,2007,US Dollar,49709.14
Danimarca,Real GDP per capita,2008,US Dollar,49169.85
Danimarca,Real GDP per capita,2009,US Dollar,46499.61
Danimarca,Real GDP per capita,2010,US Dollar,47161.32
Danimarca,Real GDP per capita,2011,US Dollar,47593.99
Danimarca,Real GDP per capita,2012,US Dollar,47529.08
Danimarca,Real GDP per capita,2013,US Dollar,47787.09
Danimarca,Real GDP per capita,2014,US Dollar,48294.58
Danimarca,Real GDP per capita,2015,US Dollar,49089.69
Danimarca,Real GDP per capita,2016,US Dollar,50274.89
Danimarca,Real GDP per capita,2017,US Dollar,51368.34
Danimarca,Real GDP per capita,2018,US Dollar,52125.54
Finlandia,"Renewable energy supply, % total energy supply",1995,Percentage,21.19
Finlandia,"Renewable energy supply, % total energy supply",1996,Percentage,19.81
Finlandia,"Renewable energy supply, % total energy supply",1997,Percentage,20.91
Finlandia,"Renewable energy supply, % total energy supply",1998,Percentage,22.25
Finlandia,"Renewable energy supply, % total energy supply",1999,Percentage,22.35
Finlandia,"Renewable energy supply, % total energy supply",2000,Percentage,23.93
Finlandia,"Renewable energy supply, % total energy supply",2001,Percentage,22.52
Finlandia,"Renewable energy supply, % total energy supply",2002,Percentage,22.27
Finlandia,"Renewable energy supply, % total energy supply",2003,Percentage,21.26
Finlandia,"Renewable energy supply, % total energy supply",2004,Percentage,23.26
Finlandia,"Renewable energy supply, % total energy supply",2005,Percentage,23.51
Finlandia,"Renewable energy supply, % total energy supply",2006,Percentage,23.22
Finlandia,"Renewable energy supply, % total energy supply",2007,Percentage,23.49
Finlandia,"Renewable energy supply, % total energy supply",2008,Percentage,25.72
Finlandia,"Renewable energy supply, % total energy supply",2009,Percentage,23.95
Finlandia,"Renewable energy supply, % total energy supply",2010,Percentage,25.41
Finlandia,"Renewable energy supply, % total energy supply",2011,Percentage,25.88
Finlandia,"Renewable energy supply, % total energy supply",2012,Percentage,29.34
Finlandia,"Renewable energy supply, % total energy supply",2013,Percentage,29.54
Finlandia,"Renewable energy supply, % total energy supply",2014,Percentage,30.12
Finlandia,"Renewable energy supply, % total energy supply",2015,Percentage,32.33
Finlandia,"Renewable energy supply, % total energy supply",2016,Percentage,31.62
Finlandia,"Renewable energy supply, % total energy supply",2017,Percentage,33.61
Finlandia,"Renewable energy supply, % total energy supply",2018,Percentage,33.79
Finlandia,"Renewable electricity, % total electricity generation",1995,Percentage,30.52
Finlandia,"Renewable electricity, % total electricity generation",1996,Percentage,25.6
Finlandia,"Renewable electricity, % total electricity generation",1997,Percentage,29.13
Finlandia,"Renewable electricity, % total electricity generation",1998,Percentage,34.79
Finlandia,"Renewable electricity, % total electricity generation",1999,Percentage,30.51
Finlandia,"Renewable electricity, % total electricity generation",2000,Percentage,33.41
Finlandia,"Renewable electricity, % total electricity generation",2001,Percentage,28.93
Finlandia,"Renewable electricity, % total electricity generation",2002,Percentage,26.46
Finlandia,"Renewable electricity, % total electricity generation",2003,Percentage,22.61
Finlandia,"Renewable electricity, % total electricity generation",2004,Percentage,29.86
Finlandia,"Renewable electricity, % total electricity generation",2005,Percentage,33.25
Finlandia,"Renewable electricity, % total electricity generation",2006,Percentage,27.29
Finlandia,"Renewable electricity, % total electricity generation",2007,Percentage,29.94
Finlandia,"Renewable electricity, % total electricity generation",2008,Percentage,35.88
Finlandia,"Renewable electricity, % total electricity generation",2009,Percentage,30.11
Finlandia,"Renewable electricity, % total electricity generation",2010,Percentage,29.99
Finlandia,"Renewable electricity, % total electricity generation",2011,Percentage,32.89
Finlandia,"Renewable electricity, % total electricity generation",2012,Percentage,40.56
Finlandia,"Renewable electricity, % total electricity generation",2013,Percentage,35.97
Finlandia,"Renewable electricity, % total electricity generation",2014,Percentage,38.58
Finlandia,"Renewable electricity, % total electricity generation",2015,Percentage,44.5
Finlandia,"Renewable electricity, % total electricity generation",2016,Percentage,44.23
Finlandia,"Renewable electricity, % total electricity generation",2017,Percentage,46.61
Finlandia,"Renewable electricity, % total electricity generation",2018,Percentage,45.74
Finlandia,"Water stress, total freshwater abstraction as % total available renewable resources",1995,Percentage,2.3
Finlandia,"Water stress, total freshwater abstraction as % total available renewable resources",1999,Percentage,2.12
Finlandia,"Water stress, total freshwater abstraction as % total available renewable resources",2006,Percentage,5.97
Finlandia,"Environmentally related taxes, % GDP",1995,Percentage,2.85
Finlandia,"Environmentally related taxes, % GDP",1996,Percentage,2.97
Finlandia,"Environmentally related taxes, % GDP",1997,Percentage,3.19
Finlandia,"Environmentally related taxes, % GDP",1998,Percentage,3.17
Finlandia,"Environmentally related taxes, % GDP",1999,Percentage,3.25
Finlandia,"Environmentally related taxes, % GDP",2000,Percentage,2.99
Finlandia,"Environmentally related taxes, % GDP",2001,Percentage,2.8
Finlandia,"Environmentally related taxes, % GDP",2002,Percentage,2.89
Finlandia,"Environmentally related taxes, % GDP",2003,Percentage,3.02
Finlandia,"Environmentally related taxes, % GDP",2004,Percentage,3.21
Finlandia,"Environmentally related taxes, % GDP",2005,Percentage,3.02
Finlandia,"Environmentally related taxes, % GDP",2006,Percentage,2.96
Finlandia,"Environmentally related taxes, % GDP",2007,Percentage,2.71
Finlandia,"Environmentally related taxes, % GDP",2008,Percentage,2.64
Finlandia,"Environmentally related taxes, % GDP",2009,Percentage,2.57
Finlandia,"Environmentally related taxes, % GDP",2010,Percentage,2.71
Finlandia,"Environmentally related taxes, % GDP",2011,Percentage,3.05
Finlandia,"Environmentally related taxes, % GDP",2012,Percentage,3.01
Finlandia,"Environmentally related taxes, % GDP",2013,Percentage,2.96
Finlandia,"Environmentally related taxes, % GDP",2014,Percentage,2.93
Finlandia,"Environmentally related taxes, % GDP",2015,Percentage,2.9
Finlandia,"Environmentally related taxes, % GDP",2016,Percentage,3.08
Finlandia,"Environmentally related taxes, % GDP",2017,Percentage,2.96
Finlandia,"Environmentally related taxes, % GDP",2018,Percentage,2.93
Finlandia,Real GDP per capita,1995,US Dollar,29700.32
Finlandia,Real GDP per capita,1996,US Dollar,30688.63
Finlandia,Real GDP per capita,1997,US Dollar,32535.46
Finlandia,Real GDP per capita,1998,US Dollar,34220.03
Finlandia,Real GDP per capita,1999,US Dollar,35635.95
Finlandia,Real GDP per capita,2000,US Dollar,37615.18
Finlandia,Real GDP per capita,2001,US Dollar,38509.14
Finlandia,Real GDP per capita,2002,US Dollar,39071.71
Finlandia,Real GDP per capita,2003,US Dollar,39759.73
Finlandia,Real GDP per capita,2004,US Dollar,41227.06
Finlandia,Real GDP per capita,2005,US Dollar,42228.31
Finlandia,Real GDP per capita,2006,US Dollar,43760.8
Finlandia,Real GDP per capita,2007,US Dollar,45884.21
Finlandia,Real GDP per capita,2008,US Dollar,46029.15
Finlandia,Real GDP per capita,2009,US Dollar,42110.7
Finlandia,Real GDP per capita,2010,US Dollar,43254.05
Finlandia,Real GDP per capita,2011,US Dollar,44150.78
Finlandia,Real GDP per capita,2012,US Dollar,43327.14
Finlandia,Real GDP per capita,2013,US Dollar,42739.04
Finlandia,Real GDP per capita,2014,US Dollar,42407.41
Finlandia,Real GDP per capita,2015,US Dollar,42497.73
Finlandia,Real GDP per capita,2016,US Dollar,43567.16
Finlandia,Real GDP per capita,2017,US Dollar,44852.61
Finlandia,Real GDP per capita,2018,US Dollar,45303.63
Francia,"Renewable energy supply, % total energy supply",1995,Percentage,7.19
Francia,"Renewable energy supply, % total energy supply",1996,Percentage,6.88
Francia,"Renewable energy supply, % total energy supply",1997,Percentage,6.66
Francia,"Renewable energy supply, % total energy supply",1998,Percentage,6.41
Francia,"Renewable energy supply, % total energy supply",1999,Percentage,6.63
Francia,"Renewable energy supply, % total energy supply",2000,Percentage,6.25
Francia,"Renewable energy supply, % total energy supply",2001,Percentage,6.37
Francia,"Renewable energy supply, % total energy supply",2002,Percentage,5.75
Francia,"Renewable energy supply, % total energy supply",2003,Percentage,5.78
Francia,"Renewable energy supply, % total energy supply",2004,Percentage,5.79
Francia,"Renewable energy supply, % total energy supply",2005,Percentage,5.77
Francia,"Renewable energy supply, % total energy supply",2006,Percentage,5.73
Francia,"Renewable energy supply, % total energy supply",2007,Percentage,6.28
Francia,"Renewable energy supply, % total energy supply",2008,Percentage,7.03
Francia,"Renewable energy supply, % total energy supply",2009,Percentage,7.41
Francia,"Renewable energy supply, % total energy supply",2010,Percentage,7.99
Francia,"Renewable energy supply, % total energy supply",2011,Percentage,6.99
Francia,"Renewable energy supply, % total energy supply",2012,Percentage,8.21
Francia,"Renewable energy supply, % total energy supply",2013,Percentage,9.1
Francia,"Renewable energy supply, % total energy supply",2014,Percentage,8.81
Francia,"Renewable energy supply, % total energy supply",2015,Percentage,8.92
Francia,"Renewable energy supply, % total energy supply",2016,Percentage,9.75
Francia,"Renewable energy supply, % total energy supply",2017,Percentage,9.56
Francia,"Renewable energy supply, % total energy supply",2018,Percentage,10.38
Francia,"Renewable electricity, % total electricity generation",1995,Percentage,15.36
Francia,"Renewable electricity, % total electricity generation",1996,Percentage,13.45
Francia,"Renewable electricity, % total electricity generation",1997,Percentage,13.26
Francia,"Renewable electricity, % total electricity generation",1998,Percentage,12.77
Francia,"Renewable electricity, % total electricity generation",1999,Percentage,14.47
Francia,"Renewable electricity, % total electricity generation",2000,Percentage,12.97
